Transaction ID,Country,City,Product Category,Revenue,Units Sold,Profit Margin,Transaction Date,Employee ID,Customer Segment,Order Priority,Sales Channel
T008601,Netherlands,Amsterdam,Sports,60.95,53,0.23,2023-11-17,E8987,Small Business,Low,Online
T008602,Spain,Madrid,Home Goods,489.97,66,0.08,2023-05-29,E1987,Corporate,Low,Offline
T008603,France,Paris,Electronics,844.21,53,0.21,2023-06-07,E5137,Retail,Medium,Offline
T008604,Spain,Madrid,Toys,297.04,55,0.19,2023-07-28,E9954,Small Business,High,Online
T008605,Germany,Frankfurt,Apparel,502.47,89,0.16,2023-08-08,E6796,Corporate,Low,Online
T008606,Italy,Milan,Electronics,470.94,81,0.27,2023-04-04,E3038,Corporate,Low,Online
T008607,United Kingdom,Birmingham,Apparel,795.6,77,0.2,2023-05-21,E1248,Small Business,Low,Online
T008608,Netherlands,Rotterdam,Home Goods,804.86,88,0.27,2023-04-13,E2641,Retail,High,Online
T008609,Denmark,Aarhus,Toys,333.22,41,0.24,2023-03-15,E3574,Corporate,Low,Offline
T008610,United Kingdom,Manchester,Sports,809.95,55,0.07,2023-04-28,E9643,Corporate,High,Online
T008611,Spain,Barcelona,Toys,614.79,76,0.05,2023-06-09,E4345,Retail,Medium,Offline
T008612,France,Lyon,Sports,481.27,20,0.29,2023-04-27,E7860,Small Business,Medium,Offline
T008613,Italy,Rome,Apparel,999.94,100,0.07,2023-06-24,E2676,Small Business,Low,Offline
T008614,Germany,Frankfurt,Toys,458.08,96,0.13,2023-11-09,E5389,Retail,Medium,Online
T008615,Spain,Madrid,Home Goods,959.87,22,0.11,2023-10-24,E6590,Corporate,High,Online
T008616,Spain,Valencia,Apparel,793.23,93,0.19,2023-02-25,E2481,Small Business,Medium,Offline
T008617,United Kingdom,Manchester,Electronics,58.7,89,0.06,2023-04-25,E3279,Corporate,Medium,Offline
T008618,Spain,Barcelona,Apparel,558.18,64,0.23,2023-06-05,E3691,Corporate,Medium,Online
T008619,Italy,Milan,Electronics,229.72,60,0.22,2023-01-10,E1288,Corporate,High,Online
T008620,Italy,Naples,Electronics,301.43,49,0.13,2023-10-25,E5561,Corporate,Medium,Online
T008621,Italy,Naples,Toys,835.9,19,0.06,2023-06-02,E6407,Small Business,Medium,Offline
T008622,Italy,Milan,Sports,969.15,32,0.09,2023-07-08,E9446,Retail,Medium,Online
T008623,United Kingdom,Birmingham,Toys,534.63,29,0.29,2023-01-01,E6453,Small Business,Low,Offline
T008624,Germany,Frankfurt,Sports,425.85,40,0.25,2023-05-25,E8471,Corporate,Low,Offline
T008625,Italy,Rome,Toys,470.99,14,0.16,2023-07-03,E5958,Corporate,High,Online
T008626,France,Marseille,Home Goods,979.86,39,0.17,2023-01-23,E1160,Retail,High,Online
T008627,Germany,Frankfurt,Toys,913.6,96,0.18,2023-01-10,E8320,Corporate,High,Offline
T008628,Italy,Rome,Apparel,245.4,88,0.2,2023-11-21,E7364,Small Business,Medium,Online
T008629,Spain,Barcelona,Apparel,981.56,23,0.11,2023-09-19,E2467,Corporate,High,Offline
T008630,Netherlands,Rotterdam,Home Goods,973.07,72,0.26,2023-04-23,E4365,Small Business,High,Offline
T008631,Spain,Barcelona,Toys,422.31,75,0.16,2023-01-31,E8587,Small Business,Low,Online
T008632,Denmark,Copenhagen,Home Goods,732.18,69,0.26,2023-08-20,E6995,Corporate,High,Offline
T008633,Denmark,Copenhagen,Apparel,943.22,21,0.12,2023-09-20,E3127,Retail,Low,Offline
T008634,Italy,Milan,Home Goods,290.5,19,0.12,2023-04-11,E8459,Retail,Medium,Online
T008635,Belgium,Antwerp,Electronics,467.0,77,0.22,2023-04-16,E7154,Retail,Medium,Online
T008636,Spain,Madrid,Home Goods,523.65,16,0.21,2023-10-17,E5736,Retail,Medium,Offline
T008637,France,Lyon,Home Goods,186.5,5,0.09,2023-07-16,E3324,Corporate,Low,Offline
T008638,Netherlands,Rotterdam,Electronics,145.54,32,0.22,2023-12-10,E8322,Corporate,Low,Online
T008639,France,Lyon,Apparel,843.61,47,0.12,2023-07-12,E1867,Retail,Low,Offline
T008640,France,Paris,Toys,780.52,29,0.3,2023-08-20,E5238,Small Business,Medium,Online
T008641,Netherlands,Amsterdam,Electronics,720.15,60,0.1,2023-01-11,E8180,Retail,Medium,Online
T008642,France,Paris,Toys,424.6,27,0.23,2023-12-16,E7205,Corporate,Low,Offline
T008643,Norway,Trondheim,Apparel,223.93,85,0.28,2023-08-31,E4766,Small Business,Medium,Offline
T008644,Germany,Berlin,Sports,559.53,97,0.24,2023-04-02,E6577,Small Business,Medium,Offline
T008645,United Kingdom,London,Apparel,170.75,88,0.12,2023-04-03,E1593,Small Business,Low,Offline
T008646,Norway,Bergen,Electronics,151.65,74,0.27,2023-08-08,E9687,Corporate,Medium,Offline
T008647,Netherlands,The Hague,Sports,570.46,37,0.09,2023-07-24,E7051,Corporate,High,Online
T008648,France,Lyon,Electronics,148.0,82,0.26,2023-05-05,E3705,Corporate,High,Offline
T008649,Spain,Barcelona,Toys,228.82,55,0.27,2023-04-21,E2704,Corporate,High,Online
T008650,Netherlands,The Hague,Apparel,456.15,68,0.06,2023-02-11,E4837,Small Business,High,Online
T008651,Netherlands,The Hague,Electronics,367.76,80,0.22,2023-12-15,E5407,Retail,High,Offline
T008652,Sweden,Malmo,Sports,885.01,22,0.15,2023-07-04,E2076,Corporate,Low,Online
T008653,Italy,Naples,Sports,944.57,37,0.09,2023-06-12,E2383,Small Business,High,Offline
T008654,France,Lyon,Home Goods,882.65,55,0.28,2023-07-21,E6104,Small Business,Low,Online
T008655,Denmark,Aarhus,Home Goods,598.62,5,0.17,2023-04-09,E5456,Small Business,Low,Offline
T008656,United Kingdom,London,Sports,421.4,98,0.28,2023-08-29,E3675,Corporate,Low,Offline
T008657,United Kingdom,Manchester,Electronics,211.46,57,0.06,2023-11-27,E9076,Corporate,High,Online
T008658,United Kingdom,London,Sports,178.68,39,0.21,2023-05-09,E4944,Corporate,Medium,Offline
T008659,Netherlands,The Hague,Sports,447.38,96,0.11,2023-05-29,E6288,Retail,High,Online
T008660,Norway,Oslo,Toys,208.54,52,0.06,2023-04-18,E5046,Retail,Low,Offline
T008661,United Kingdom,Manchester,Apparel,437.78,68,0.09,2023-02-01,E5899,Small Business,Low,Online
T008662,Netherlands,The Hague,Apparel,462.53,6,0.29,2023-03-11,E5679,Small Business,High,Online
T008663,United Kingdom,Manchester,Home Goods,160.99,88,0.08,2023-03-22,E1681,Corporate,Low,Offline
T008664,Spain,Valencia,Electronics,507.38,37,0.2,2023-05-06,E7153,Small Business,Low,Offline
T008665,Italy,Naples,Apparel,589.98,6,0.07,2023-04-25,E4790,Retail,Low,Offline
T008666,United Kingdom,Birmingham,Sports,646.91,7,0.19,2023-07-10,E5946,Corporate,High,Online
T008667,Belgium,Ghent,Electronics,73.53,56,0.28,2023-05-14,E5559,Retail,Medium,Offline
T008668,United Kingdom,Birmingham,Sports,400.7,26,0.13,2023-09-30,E4090,Corporate,Medium,Offline
T008669,Spain,Barcelona,Electronics,422.69,91,0.13,2023-06-13,E9708,Corporate,Low,Offline
T008670,Netherlands,The Hague,Apparel,661.71,90,0.11,2023-06-02,E1675,Retail,Medium,Online
T008671,Italy,Rome,Apparel,532.53,61,0.23,2023-12-03,E2696,Corporate,High,Online
T008672,Denmark,Aarhus,Home Goods,192.64,4,0.26,2023-05-23,E4968,Corporate,High,Online
T008673,Netherlands,Amsterdam,Home Goods,462.11,50,0.11,2023-03-01,E1507,Corporate,High,Online
T008674,Denmark,Copenhagen,Electronics,873.28,68,0.19,2023-06-26,E2813,Corporate,High,Online
T008675,Netherlands,The Hague,Home Goods,536.77,39,0.29,2023-11-19,E9058,Small Business,High,Online
T008676,Netherlands,The Hague,Home Goods,383.13,22,0.12,2023-12-26,E4552,Retail,Low,Online
T008677,Norway,Bergen,Home Goods,88.22,40,0.16,2023-01-27,E8354,Retail,High,Offline
T008678,United Kingdom,Birmingham,Electronics,858.73,79,0.06,2023-03-07,E7691,Retail,High,Online
T008679,Spain,Valencia,Home Goods,635.27,51,0.07,2023-11-24,E5144,Corporate,High,Offline
T008680,France,Lyon,Toys,442.2,30,0.15,2023-11-28,E5748,Corporate,Low,Online
T008681,Netherlands,The Hague,Toys,336.34,72,0.12,2023-12-11,E7976,Small Business,Medium,Online
T008682,Denmark,Aarhus,Electronics,583.26,36,0.12,2023-09-06,E5442,Small Business,Medium,Online
T008683,Germany,Munich,Electronics,86.05,20,0.2,2023-01-19,E6682,Small Business,High,Online
T008684,Denmark,Odense,Sports,235.76,7,0.21,2023-11-03,E9392,Small Business,High,Online
T008685,Belgium,Ghent,Electronics,274.79,56,0.24,2023-08-17,E6145,Retail,Medium,Offline
T008686,Italy,Naples,Apparel,857.31,46,0.18,2023-09-28,E3730,Retail,Low,Online
T008687,Belgium,Antwerp,Sports,211.08,66,0.17,2023-12-14,E6107,Small Business,Low,Online
T008688,France,Lyon,Home Goods,399.12,26,0.28,2023-03-19,E2057,Small Business,Low,Offline
T008689,Germany,Frankfurt,Toys,255.07,23,0.08,2023-02-04,E1834,Corporate,High,Offline
T008690,Belgium,Antwerp,Toys,633.9,59,0.07,2023-08-08,E4374,Small Business,Low,Online
T008691,France,Paris,Toys,282.65,2,0.17,2023-01-25,E8020,Retail,Medium,Offline
T008692,Sweden,Malmo,Sports,919.18,84,0.28,2023-08-25,E8461,Retail,Low,Offline
T008693,Denmark,Aarhus,Home Goods,41.51,66,0.17,2023-08-09,E7086,Corporate,High,Offline
T008694,Spain,Madrid,Apparel,263.1,99,0.06,2023-09-06,E1709,Small Business,High,Offline
T008695,Norway,Oslo,Electronics,858.76,55,0.2,2023-04-02,E4271,Retail,Medium,Offline
T008696,Netherlands,Amsterdam,Apparel,264.93,15,0.19,2023-07-10,E3056,Retail,Low,Online
T008697,France,Marseille,Apparel,951.32,31,0.16,2023-08-03,E1538,Corporate,Low,Online
T008698,Belgium,Ghent,Home Goods,311.96,91,0.08,2023-05-02,E9508,Corporate,High,Online
T008699,United Kingdom,Manchester,Apparel,61.29,55,0.24,2023-06-23,E5030,Retail,Low,Offline
T008700,Netherlands,The Hague,Sports,152.28,63,0.23,2023-01-09,E8928,Small Business,Low,Offline
T008701,Italy,Milan,Home Goods,203.02,35,0.1,2023-11-27,E2009,Corporate,Low,Offline
T008702,Netherlands,Amsterdam,Electronics,349.59,59,0.24,2023-11-05,E1649,Small Business,High,Online
T008703,Netherlands,Amsterdam,Home Goods,877.64,39,0.19,2023-04-05,E8906,Small Business,Low,Online
T008704,Spain,Madrid,Sports,179.9,52,0.24,2023-04-17,E6836,Corporate,High,Online
T008705,Sweden,Gothenburg,Sports,820.09,82,0.16,2023-05-28,E1505,Corporate,Low,Offline
T008706,Germany,Munich,Apparel,860.6,76,0.16,2023-02-16,E8377,Small Business,Low,Online
T008707,Belgium,Antwerp,Sports,179.92,27,0.1,2023-06-03,E2138,Retail,High,Online
T008708,Germany,Berlin,Sports,488.95,56,0.09,2023-07-19,E2069,Small Business,Medium,Online
T008709,France,Lyon,Sports,509.14,94,0.13,2023-12-30,E2456,Small Business,High,Offline
T008710,Italy,Rome,Home Goods,720.2,2,0.18,2023-05-24,E5412,Retail,Medium,Online
T008711,France,Lyon,Apparel,849.44,53,0.2,2023-08-04,E4440,Corporate,Medium,Offline
T008712,Norway,Bergen,Electronics,77.75,86,0.29,2023-03-11,E2437,Retail,Low,Offline
T008713,Netherlands,Rotterdam,Toys,610.58,59,0.28,2023-12-09,E3954,Retail,Low,Offline
T008714,Spain,Valencia,Home Goods,622.22,76,0.06,2023-09-17,E7275,Small Business,Medium,Offline
T008715,Spain,Madrid,Electronics,190.37,54,0.07,2023-01-30,E2639,Corporate,Medium,Offline
T008716,Netherlands,Amsterdam,Toys,581.67,68,0.15,2023-07-02,E4144,Retail,Low,Offline
T008717,Italy,Rome,Sports,373.83,78,0.2,2023-03-05,E3377,Small Business,Medium,Offline
T008718,Norway,Trondheim,Apparel,878.91,1,0.17,2023-09-17,E5604,Corporate,High,Offline
T008719,Belgium,Brussels,Toys,506.0,82,0.09,2023-07-17,E1672,Retail,Medium,Online
T008720,Denmark,Odense,Sports,69.85,88,0.15,2023-07-25,E5610,Corporate,High,Online
T008721,Denmark,Odense,Sports,275.96,19,0.24,2023-11-07,E4017,Retail,Low,Offline
T008722,United Kingdom,London,Toys,631.52,13,0.07,2023-01-20,E5509,Retail,Low,Offline
T008723,United Kingdom,Birmingham,Electronics,60.51,56,0.28,2023-04-09,E7372,Small Business,Low,Offline
T008724,Netherlands,The Hague,Electronics,323.06,87,0.17,2023-07-24,E9060,Retail,Low,Offline
T008725,Spain,Valencia,Sports,803.15,72,0.29,2023-08-19,E1658,Corporate,Medium,Online
T008726,United Kingdom,Manchester,Home Goods,127.56,44,0.25,2023-06-21,E9769,Small Business,Low,Offline
T008727,Denmark,Aarhus,Electronics,53.31,97,0.11,2023-09-16,E1993,Retail,Low,Offline
T008728,Denmark,Odense,Apparel,969.7,97,0.12,2023-08-29,E2684,Retail,High,Offline
T008729,Italy,Naples,Sports,440.39,95,0.15,2023-09-22,E2573,Retail,Low,Offline
T008730,Spain,Madrid,Electronics,125.34,87,0.17,2023-03-16,E4061,Corporate,Medium,Online
T008731,United Kingdom,Manchester,Sports,789.66,22,0.24,2023-05-05,E2693,Retail,Low,Offline
T008732,Belgium,Ghent,Apparel,10.02,80,0.06,2023-08-15,E9704,Small Business,High,Offline
T008733,Denmark,Odense,Electronics,23.92,90,0.05,2023-07-02,E1662,Retail,Medium,Offline
T008734,Belgium,Ghent,Toys,461.71,68,0.18,2023-03-16,E7475,Retail,Medium,Online
T008735,Italy,Milan,Apparel,64.13,5,0.27,2023-11-17,E8085,Small Business,High,Online
T008736,Spain,Barcelona,Toys,351.94,23,0.23,2023-05-21,E8834,Corporate,Low,Offline
T008737,Belgium,Ghent,Sports,175.92,90,0.07,2023-05-14,E2677,Small Business,Low,Online
T008738,France,Lyon,Apparel,144.24,61,0.09,2023-12-21,E1794,Corporate,Medium,Online
T008739,Netherlands,Rotterdam,Toys,683.71,72,0.06,2023-08-18,E2164,Retail,Low,Online
T008740,France,Paris,Electronics,645.71,63,0.05,2023-01-07,E1720,Corporate,Medium,Offline
T008741,Italy,Milan,Home Goods,999.23,34,0.13,2023-03-28,E3911,Small Business,High,Online
T008742,Spain,Valencia,Electronics,857.35,4,0.12,2023-02-03,E9272,Retail,High,Offline
T008743,Italy,Milan,Electronics,771.73,2,0.23,2023-07-08,E1315,Corporate,High,Online
T008744,Spain,Barcelona,Toys,693.13,81,0.11,2023-11-24,E3666,Retail,Medium,Offline
T008745,Netherlands,Rotterdam,Sports,750.34,43,0.14,2023-04-13,E6935,Retail,Medium,Offline
T008746,Spain,Madrid,Home Goods,589.01,54,0.23,2023-03-09,E4144,Corporate,Low,Offline
T008747,Belgium,Brussels,Sports,529.2,70,0.29,2023-03-12,E3343,Small Business,Low,Offline
T008748,Spain,Madrid,Sports,613.81,88,0.13,2023-03-28,E6054,Corporate,High,Online
T008749,Spain,Madrid,Sports,384.5,83,0.18,2023-09-15,E8766,Corporate,Low,Offline
T008750,Belgium,Ghent,Electronics,450.79,17,0.18,2023-12-05,E2393,Small Business,Low,Online
T008751,Denmark,Copenhagen,Home Goods,823.56,47,0.13,2023-07-31,E8255,Small Business,High,Online
T008752,United Kingdom,London,Sports,53.63,4,0.3,2023-11-02,E4805,Retail,Medium,Offline
T008753,Germany,Berlin,Toys,711.37,29,0.17,2023-01-19,E2434,Retail,Medium,Offline
T008754,Spain,Valencia,Electronics,710.65,87,0.19,2023-10-07,E6228,Corporate,High,Offline
T008755,Netherlands,Rotterdam,Apparel,41.94,99,0.12,2023-12-29,E8337,Corporate,Low,Online
T008756,Denmark,Odense,Electronics,825.03,33,0.26,2023-02-08,E8873,Small Business,High,Offline
T008757,Spain,Madrid,Home Goods,31.17,90,0.06,2023-12-11,E5108,Retail,Low,Online
T008758,Germany,Munich,Sports,491.49,90,0.2,2023-02-14,E8992,Corporate,Medium,Offline
T008759,France,Marseille,Apparel,872.0,43,0.15,2023-04-16,E5996,Retail,Low,Offline
T008760,Italy,Rome,Toys,724.6,36,0.3,2023-03-04,E8677,Retail,High,Online
T008761,France,Lyon,Apparel,588.69,81,0.23,2023-09-03,E7380,Retail,Medium,Offline
T008762,Italy,Naples,Toys,623.55,17,0.22,2023-12-26,E5478,Corporate,High,Online
T008763,Belgium,Ghent,Electronics,630.03,28,0.29,2023-09-22,E1474,Corporate,High,Online
T008764,United Kingdom,Birmingham,Electronics,592.23,79,0.1,2023-10-11,E8555,Corporate,Low,Online
T008765,Sweden,Malmo,Sports,818.09,94,0.06,2023-12-08,E9901,Corporate,High,Online
T008766,Italy,Naples,Electronics,697.45,54,0.29,2023-09-29,E4462,Corporate,High,Online
T008767,Sweden,Stockholm,Toys,414.6,91,0.07,2023-04-18,E3845,Corporate,Medium,Offline
T008768,Sweden,Stockholm,Sports,740.43,40,0.25,2023-04-14,E4317,Corporate,High,Online
T008769,Germany,Munich,Toys,213.51,78,0.21,2023-09-06,E2689,Small Business,Medium,Online
T008770,Belgium,Ghent,Toys,415.48,79,0.07,2023-07-05,E3526,Retail,Medium,Offline
T008771,Denmark,Aarhus,Sports,396.29,65,0.21,2023-08-11,E3261,Corporate,High,Offline
T008772,Germany,Frankfurt,Electronics,31.05,12,0.18,2023-11-25,E5848,Corporate,Medium,Online
T008773,Sweden,Malmo,Home Goods,490.84,26,0.13,2023-01-24,E1887,Small Business,Medium,Online
T008774,Netherlands,Rotterdam,Home Goods,672.61,46,0.15,2023-01-31,E6091,Retail,High,Online
T008775,Norway,Bergen,Toys,307.27,7,0.22,2023-02-21,E4120,Small Business,Medium,Offline
T008776,United Kingdom,Birmingham,Sports,425.88,60,0.15,2023-08-09,E7227,Small Business,High,Offline
T008777,Norway,Oslo,Electronics,923.35,69,0.27,2023-06-23,E1657,Small Business,High,Offline
T008778,Spain,Valencia,Apparel,699.25,52,0.06,2023-04-29,E7698,Retail,High,Offline
T008779,United Kingdom,Manchester,Toys,925.16,21,0.17,2023-02-01,E5064,Retail,High,Online
T008780,Italy,Milan,Apparel,746.25,95,0.22,2023-08-27,E6319,Retail,Medium,Offline
T008781,Sweden,Gothenburg,Toys,86.68,74,0.23,2023-10-08,E6525,Corporate,Low,Online
T008782,Netherlands,Rotterdam,Home Goods,609.07,44,0.07,2023-08-16,E4360,Retail,Low,Online
T008783,Norway,Bergen,Electronics,932.7,61,0.15,2023-05-12,E3602,Corporate,Low,Online
T008784,Sweden,Malmo,Sports,577.44,88,0.28,2023-05-06,E3756,Corporate,Low,Online
T008785,Germany,Munich,Home Goods,275.7,72,0.06,2023-08-27,E4279,Retail,High,Offline
T008786,Belgium,Brussels,Sports,213.6,71,0.19,2023-01-05,E9394,Small Business,High,Offline
T008787,Spain,Valencia,Electronics,77.49,41,0.24,2023-07-04,E5193,Corporate,Low,Online
T008788,Italy,Rome,Toys,590.07,85,0.11,2023-08-28,E5201,Corporate,Medium,Online
T008789,Netherlands,The Hague,Toys,142.99,23,0.29,2023-07-05,E2715,Retail,High,Offline
T008790,Netherlands,Rotterdam,Sports,473.14,40,0.09,2023-02-24,E7566,Retail,High,Online
T008791,Netherlands,Rotterdam,Home Goods,903.37,79,0.25,2023-09-09,E8071,Retail,High,Online
T008792,Italy,Milan,Apparel,895.54,80,0.19,2023-10-06,E4428,Retail,Low,Online
T008793,United Kingdom,London,Apparel,315.56,31,0.28,2023-10-29,E1428,Retail,Medium,Online
T008794,Sweden,Malmo,Electronics,581.5,13,0.27,2023-12-08,E6295,Corporate,Low,Offline
T008795,Netherlands,The Hague,Sports,247.45,56,0.12,2023-07-28,E6089,Retail,Low,Offline
T008796,Germany,Berlin,Home Goods,135.48,53,0.29,2023-05-29,E5931,Corporate,Low,Offline
T008797,Netherlands,The Hague,Home Goods,193.54,86,0.13,2023-01-16,E4434,Corporate,High,Online
T008798,France,Marseille,Toys,216.97,46,0.19,2023-04-01,E8311,Small Business,Low,Online
T008799,Spain,Barcelona,Sports,733.06,6,0.29,2023-01-04,E4547,Small Business,Medium,Online
T008800,Sweden,Malmo,Sports,541.85,4,0.16,2023-03-20,E2012,Small Business,Low,Online
T008801,Italy,Naples,Sports,208.25,57,0.13,2023-04-03,E3715,Small Business,Medium,Online
T008802,Italy,Milan,Toys,382.95,96,0.1,2023-09-22,E8757,Small Business,High,Offline
T008803,Belgium,Antwerp,Apparel,323.99,7,0.23,2023-09-01,E7258,Corporate,Low,Online
T008804,Belgium,Brussels,Toys,557.49,64,0.18,2023-05-03,E5161,Small Business,Medium,Offline
T008805,Italy,Naples,Electronics,987.15,88,0.16,2023-08-02,E7145,Retail,Medium,Offline
T008806,Belgium,Ghent,Home Goods,476.58,31,0.06,2023-02-20,E1714,Small Business,High,Online
T008807,France,Paris,Home Goods,35.8,55,0.14,2023-06-18,E2789,Corporate,High,Offline
T008808,Italy,Rome,Toys,304.81,70,0.22,2023-12-09,E2010,Corporate,Medium,Offline
T008809,Belgium,Antwerp,Sports,548.49,46,0.17,2023-02-13,E6117,Corporate,Medium,Online
T008810,Germany,Frankfurt,Electronics,280.93,82,0.18,2023-04-17,E4467,Corporate,Low,Offline
T008811,Belgium,Antwerp,Electronics,873.67,77,0.08,2023-07-12,E2796,Small Business,Medium,Online
T008812,Norway,Bergen,Electronics,287.21,68,0.06,2023-10-06,E3186,Small Business,High,Online
T008813,Spain,Barcelona,Apparel,967.11,37,0.16,2023-05-09,E9009,Small Business,Low,Offline
T008814,Belgium,Antwerp,Toys,894.93,79,0.2,2023-01-26,E9230,Retail,Medium,Online
T008815,Sweden,Malmo,Sports,512.47,47,0.24,2023-01-06,E6432,Retail,High,Online
T008816,Italy,Milan,Sports,621.86,12,0.13,2023-12-06,E8332,Retail,Medium,Offline
T008817,France,Marseille,Apparel,929.94,91,0.19,2023-07-25,E5731,Small Business,Medium,Offline
T008818,France,Marseille,Toys,920.71,20,0.15,2023-08-24,E2457,Retail,Low,Offline
T008819,Netherlands,Rotterdam,Apparel,660.9,65,0.12,2023-03-12,E4825,Retail,Medium,Offline
T008820,Italy,Milan,Toys,382.15,93,0.2,2023-09-19,E3540,Corporate,Medium,Offline
T008821,Italy,Rome,Home Goods,939.69,43,0.21,2023-10-04,E9015,Small Business,Medium,Online
T008822,Sweden,Stockholm,Electronics,433.61,75,0.28,2023-12-22,E1836,Corporate,Low,Offline
T008823,Norway,Trondheim,Toys,719.25,26,0.24,2023-06-13,E9337,Retail,Medium,Online
T008824,Germany,Berlin,Apparel,967.87,22,0.3,2023-09-19,E3887,Retail,Medium,Offline
T008825,Norway,Oslo,Electronics,710.83,93,0.17,2023-06-23,E3055,Retail,Medium,Online
T008826,Denmark,Odense,Sports,652.81,18,0.3,2023-01-18,E9072,Corporate,High,Offline
T008827,Sweden,Gothenburg,Sports,553.6,82,0.2,2023-03-19,E4092,Retail,High,Offline
T008828,United Kingdom,Birmingham,Apparel,313.48,39,0.26,2023-09-14,E2848,Corporate,Low,Offline
T008829,Belgium,Antwerp,Apparel,213.74,65,0.18,2023-04-06,E4944,Small Business,Low,Online
T008830,Norway,Trondheim,Toys,449.19,45,0.29,2023-05-06,E6217,Retail,Medium,Online
T008831,France,Paris,Apparel,36.81,73,0.09,2023-01-25,E6252,Corporate,Medium,Online
T008832,France,Paris,Electronics,924.34,35,0.14,2023-02-19,E6761,Retail,High,Online
T008833,Netherlands,The Hague,Sports,951.36,56,0.18,2023-02-11,E3077,Small Business,High,Online
T008834,France,Marseille,Toys,840.11,22,0.15,2023-04-24,E4032,Small Business,Medium,Offline
T008835,Netherlands,Amsterdam,Home Goods,754.55,71,0.06,2023-11-04,E2952,Corporate,Low,Offline
T008836,Germany,Munich,Home Goods,832.47,18,0.14,2023-08-23,E2467,Small Business,Low,Offline
T008837,Belgium,Ghent,Electronics,498.14,8,0.19,2023-10-19,E5599,Corporate,Medium,Online
T008838,Netherlands,The Hague,Electronics,233.84,22,0.14,2023-03-03,E1987,Corporate,Low,Offline
T008839,France,Marseille,Electronics,399.98,88,0.29,2023-11-24,E1075,Small Business,Medium,Offline
